Style,Standard
Append Mode,1
Fill Mode,1
Capacity,100000
Count,37674
Base Time Seconds,1705531612
Base Time Fractional,.887012950
Base Time,01/17/2024 22:46:52.887012950,
Reading,Unit,Range Digits,Disp Digits,Math,Start Group,Limit1 High,Limit1 Low,Limit2 High,Limit2 Low,Terminal,Questionable,Origin,Relative Time,Channel,CH Label
0.01186710221945,Amp AC,.1,6.5,F,F,F,F,F,F,Front,F,Main,60.811732970,None,
0.01230526994899,Amp AC,.1,6.5,F,F,F,F,F,F,Front,F,Main,60.815310970,None,
0.01225046628218,Amp AC,.1,6.5,F,F,F,F,F,F,Front,F,Main,60.818979970,None,
0.01235215485009,Amp AC,.1,6.5,F,F,F,F,F,F,Front,F,Main,60.829357970,None,
0.01245945566434,Amp AC,.1,6.5,F,F,F,F,F,F,Front,F,Main,60.832900970,None,
0.01215663234724,Amp AC,.1,6.5,F,F,F,F,F,F,Front,F,Main,60.836566970,None,
0.01228641630971,Amp AC,.1,6.5,F,F,F,F,F,F,Front,F,Main,60.840122970,None,
0.01231108358213,Amp AC,.1,6.5,F,F,F,F,F,F,Front,F,Main,60.843777970,None,
0.01241428489616,Amp AC,.1,6.5,F,F,F,F,F,F,Front,F,Main,60.847434970,None,
0.01236414173935,Amp AC,.1,6.5,F,F,F,F,F,F,Front,F,Main,60.851065970,None,
0.01228048413712,Amp AC,.1,6.5,F,F,F,F,F,F,Front,F,Main,60.862117970,None,
0.01193025432067,Amp AC,.1,6.5,F,F,F,F,F,F,Front,F,Main,60.865684970,None,
0.01226858613337,Amp AC,.1,6.5,F,F,F,F,F,F,Front,F,Main,60.869263970,None,
0.01215864210198,Amp AC,.1,6.5,F,F,F,F,F,F,Front,F,Main,60.872892970,None,
0.01215072236192,Amp AC,.1,6.5,F,F,F,F,F,F,Front,F,Main,60.876513970,None,
0.01211897860093,Amp AC,.1,6.5,F,F,F,F,F,F,Front,F,Main,60.880165970,None,
0.01240317648502,Amp AC,.1,6.5,F,F,F,F,F,F,Front,F,Main,60.895554970,None,
0.01189762455126,Amp AC,.1,6.5,F,F,F,F,F,F,Front,F,Main,60.899169970,None,
0.01222921748549,Amp AC,.1,6.5,F,F,F,F,F,F,Front,F,Main,60.902818970,None,
0.01177017373364,Amp AC,.1,6.5,F,F,F,F,F,F,Front,F,Main,60.906516970,None,
0.0124372135008,Amp AC,.1,6.5,F,F,F,F,F,F,Front,F,Main,60.910106970,None,
0.01228502133396,Amp AC,.1,6.5,F,F,F,F,F,F,Front,F,Main,60.913794970,None,
0.01217260396256,Amp AC,.1,6.5,F,F,F,F,F,F,Front,F,Main,60.917391970,None,
0.01214993428727,Amp AC,.1,6.5,F,F,F,F,F,F,Front,F,Main,60.927083970,None,
0.01249456337173,Amp AC,.1,6.5,F,F,F,F,F,F,Front,F,Main,60.930663970,None,
0.01218137139021,Amp AC,.1,6.5,F,F,F,F,F,F,Front,F,Main,60.934360970,None,
0.01210119769342,Amp AC,.1,6.5,F,F,F,F,F,F,Front,F,Main,60.937978970,None,
0.01178886191261,Amp AC,.1,6.5,F,F,F,F,F,F,Front,F,Main,60.941647970,None,
0.01214859031286,Amp AC,.1,6.5,F,F,F,F,F,F,Front,F,Main,60.945261970,None,
0.01225257412441,Amp AC,.1,6.5,F,F,F,F,F,F,Front,F,Main,60.948945970,None,
0.01231526814712,Amp AC,.1,6.5,F,F,F,F,F,F,Front,F,Main,60.958930970,None,
0.01204691697245,Amp AC,.1,6.5,F,F,F,F,F,F,Front,F,Main,60.962538970,None,
0.01208244786903,Amp AC,.1,6.5,F,F,F,F,F,F,Front,F,Main,60.966268970,None,
0.01177424092641,Amp AC,.1,6.5,F,F,F,F,F,F,Front,F,Main,60.969964970,None,
0.01193199212238,Amp AC,.1,6.5,F,F,F,F,F,F,Front,F,Main,60.973549970,None,
0.01218509309546,Amp AC,.1,6.5,F,F,F,F,F,F,Front,F,Main,60.977204970,None,
0.0124396853905,Amp AC,.1,6.5,F,F,F,F,F,F,Front,F,Main,60.980762970,None,
0.011900615234,Amp AC,.1,6.5,F,F,F,F,F,F,Front,F,Main,60.990643970,None,
0.01215361145452,Amp AC,.1,6.5,F,F,F,F,F,F,Front,F,Main,60.994276970,None,
0.01201839330974,Amp AC,.1,6.5,F,F,F,F,F,F,Front,F,Main,60.997801970,None,
0.01227780074512,Amp AC,.1,6.5,F,F,F,F,F,F,Front,F,Main,61.001442970,None,
0.01189197463786,Amp AC,.1,6.5,F,F,F,F,F,F,Front,F,Main,61.005140970,None,
0.01197973351396,Amp AC,.1,6.5,F,F,F,F,F,F,Front,F,Main,61.008819970,None,
0.01208199691796,Amp AC,.1,6.5,F,F,F,F,F,F,Front,F,Main,61.012569970,None,
0.01359065415353,Amp AC,.1,6.5,F,F,F,F,F,F,Front,F,Main,61.024770970,None,
0.01980918840899,Amp AC,.1,6.5,F,F,F,F,F,F,Front,F,Main,61.028357970,None,
0.01574572944044,Amp AC,.1,6.5,F,F,F,F,F,F,Front,F,Main,61.031949970,None,
0.01183896303396,Amp AC,.1,6.5,F,F,F,F,F,F,Front,F,Main,61.035620970,None,
0.01186636131338,Amp AC,.1,6.5,F,F,F,F,F,F,Front,F,Main,61.039308970,None,
0.01169543486145,Amp AC,.1,6.5,F,F,F,F,F,F,Front,F,Main,61.042848970,None,
0.01147415224048,Amp AC,.1,6.5,F,F,F,F,F,F,Front,F,Main,61.046478970,None,
0.01163325492218,Amp AC,.1,6.5,F,F,F,F,F,F,Front,F,Main,61.059338970,None,
0.01172668105803,Amp AC,.1,6.5,F,F,F,F,F,F,Front,F,Main,61.062926970,None,
0.01168165139237,Amp AC,.1,6.5,F,F,F,F,F,F,Front,F,Main,61.066480970,None,
0.01179744670014,Amp AC,.1,6.5,F,F,F,F,F,F,Front,F,Main,61.070154970,None,
0.01164377449579,Amp AC,.1,6.5,F,F,F,F,F,F,Front,F,Main,61.073784970,None,
0.01163090182412,Amp AC,.1,6.5,F,F,F,F,F,F,Front,F,Main,61.077392970,None,
0.01181036681551,Amp AC,.1,6.5,F,F,F,F,F,F,Front,F,Main,61.080975970,None,
0.01156579551696,Amp AC,.1,6.5,F,F,F,F,F,F,Front,F,Main,61.091429970,None,
0.01183222246246,Amp AC,.1,6.5,F,F,F,F,F,F,Front,F,Main,61.095039970,None,
0.01142479153668,Amp AC,.1,6.5,F,F,F,F,F,F,Front,F,Main,61.098765970,None,
0.01178750714578,Amp AC,.1,6.5,F,F,F,F,F,F,Front,F,Main,61.102336970,None,
0.01174160447641,Amp AC,.1,6.5,F,F,F,F,F,F,Front,F,Main,61.106050970,None,
0.01209214698561,Amp AC,.1,6.5,F,F,F,F,F,F,Front,F,Main,61.109720970,None,
0.01209628694682,Amp AC,.1,6.5,F,F,F,F,F,F,Front,F,Main,61.113447970,None,
0.01212246160992,Amp AC,.1,6.5,F,F,F,F,F,F,Front,F,Main,61.123637970,None,
0.01169415027905,Amp AC,.1,6.5,F,F,F,F,F,F,Front,F,Main,61.127236970,None,
0.01169998657352,Amp AC,.1,6.5,F,F,F,F,F,F,Front,F,Main,61.130752970,None,
0.01171223470798,Amp AC,.1,6.5,F,F,F,F,F,F,Front,F,Main,61.134496970,None,
0.0130489206997,Amp AC,.1,6.5,F,F,F,F,F,F,Front,F,Main,61.138263970,None,
0.0123890631787,Amp AC,.1,6.5,F,F,F,F,F,F,Front,F,Main,61.141825970,None,
0.01296772440298,Amp AC,.1,6.5,F,F,F,F,F,F,Front,F,Main,61.145516970,None,
0.01263122989994,Amp AC,.1,6.5,F,F,F,F,F,F,Front,F,Main,61.156379970,None,
0.01261027556443,Amp AC,.1,6.5,F,F,F,F,F,F,Front,F,Main,61.160163970,None,
0.01273197506534,Amp AC,.1,6.5,F,F,F,F,F,F,Front,F,Main,61.163965970,None,
0.01248868446023,Amp AC,.1,6.5,F,F,F,F,F,F,Front,F,Main,61.167732970,None,
0.01253319773127,Amp AC,.1,6.5,F,F,F,F,F,F,Front,F,Main,61.171466970,None,
0.01345452450488,Amp AC,.1,6.5,F,F,F,F,F,F,Front,F,Main,61.175137970,None,
0.01233069016852,Amp AC,.1,6.5,F,F,F,F,F,F,Front,F,Main,61.190001970,None,
0.01265669636721,Amp AC,.1,6.5,F,F,F,F,F,F,Front,F,Main,61.193536970,None,
0.01302849403908,Amp AC,.1,6.5,F,F,F,F,F,F,Front,F,Main,61.197160970,None,
0.01202628871894,Amp AC,.1,6.5,F,F,F,F,F,F,Front,F,Main,61.200875970,None,
0.0124490292429,Amp AC,.1,6.5,F,F,F,F,F,F,Front,F,Main,61.204621970,None,
0.01222925775773,Amp AC,.1,6.5,F,F,F,F,F,F,Front,F,Main,61.208363970,None,
0.01261155222624,Amp AC,.1,6.5,F,F,F,F,F,F,Front,F,Main,61.211915970,None,
0.01208596807499,Amp AC,.1,6.5,F,F,F,F,F,F,Front,F,Main,61.221690970,None,
0.01177424301179,Amp AC,.1,6.5,F,F,F,F,F,F,Front,F,Main,61.225340970,None,
0.01168515105604,Amp AC,.1,6.5,F,F,F,F,F,F,Front,F,Main,61.228869970,None,
0.01289084118511,Amp AC,.1,6.5,F,F,F,F,F,F,Front,F,Main,61.232442970,None,
0.01214165908628,Amp AC,.1,6.5,F,F,F,F,F,F,Front,F,Main,61.236267970,None,
0.0126791004446,Amp AC,.1,6.5,F,F,F,F,F,F,Front,F,Main,61.240028970,None,
0.01260493362896,Amp AC,.1,6.5,F,F,F,F,F,F,Front,F,Main,61.243644970,None,
0.01254314297546,Amp AC,.1,6.5,F,F,F,F,F,F,Front,F,Main,61.254976970,None,
0.01265202958738,Amp AC,.1,6.5,F,F,F,F,F,F,Front,F,Main,61.258606970,None,
0.01271844455467,Amp AC,.1,6.5,F,F,F,F,F,F,Front,F,Main,61.262199970,None,
0.0130639553212,Amp AC,.1,6.5,F,F,F,F,F,F,Front,F,Main,61.265892970,None,
0.01213684855887,Amp AC,.1,6.5,F,F,F,F,F,F,Front,F,Main,61.269448970,None,
0.01245640913725,Amp AC,.1,6.5,F,F,F,F,F,F,Front,F,Main,61.273199970,None,
0.01232070542611,Amp AC,.1,6.5,F,F,F,F,F,F,Front,F,Main,61.276952970,None,
0.0132264206401,Amp AC,.1,6.5,F,F,F,F,F,F,Front,F,Main,61.286841970,None,
0.01266226683553,Amp AC,.1,6.5,F,F,F,F,F,F,Front,F,Main,61.290512970,None,
0.01255941661207,Amp AC,.1,6.5,F,F,F,F,F,F,Front,F,Main,61.294363970,None,
0.01342684069217,Amp AC,.1,6.5,F,F,F,F,F,F,Front,F,Main,61.298009970,None,
0.01262928821238,Amp AC,.1,6.5,F,F,F,F,F,F,Front,F,Main,61.301745970,None,
0.01201224041348,Amp AC,.1,6.5,F,F,F,F,F,F,Front,F,Main,61.305502970,None,
0.01204798856498,Amp AC,.1,6.5,F,F,F,F,F,F,Front,F,Main,61.318692970,None,
0.01217369063872,Amp AC,.1,6.5,F,F,F,F,F,F,Front,F,Main,61.322361970,None,
0.01232727358639,Amp AC,.1,6.5,F,F,F,F,F,F,Front,F,Main,61.326023970,None,
0.01240179737517,Amp AC,.1,6.5,F,F,F,F,F,F,Front,F,Main,61.329784970,None,
0.01222468036328,Amp AC,.1,6.5,F,F,F,F,F,F,Front,F,Main,61.333354970,None,
0.01215307355093,Amp AC,.1,6.5,F,F,F,F,F,F,Front,F,Main,61.337008970,None,
0.01224252530576,Amp AC,.1,6.5,F,F,F,F,F,F,Front,F,Main,61.340669970,None,
0.01209266249666,Amp AC,.1,6.5,F,F,F,F,F,F,Front,F,Main,61.350695970,None,
0.01223457195415,Amp AC,.1,6.5,F,F,F,F,F,F,Front,F,Main,61.354340970,None,
0.01213903394315,Amp AC,.1,6.5,F,F,F,F,F,F,Front,F,Main,61.357944970,None,
0.01251446004211,Amp AC,.1,6.5,F,F,F,F,F,F,Front,F,Main,61.361661970,None,
0.01216335499037,Amp AC,.1,6.5,F,F,F,F,F,F,Front,F,Main,61.365201970,None,
0.0121414288793,Amp AC,.1,6.5,F,F,F,F,F,F,Front,F,Main,61.368865970,None,
0.01215683393042,Amp AC,.1,6.5,F,F,F,F,F,F,Front,F,Main,61.372513970,None,
0.01229376748578,Amp AC,.1,6.5,F,F,F,F,F,F,Front,F,Main,61.382387970,None,
0.01214379041128,Amp AC,.1,6.5,F,F,F,F,F,F,Front,F,Main,61.385957970,None,
0.01242789111441,Amp AC,.1,6.5,F,F,F,F,F,F,Front,F,Main,61.389539970,None,
0.01191380628781,Amp AC,.1,6.5,F,F,F,F,F,F,Front,F,Main,61.393138970,None,
0.01186703080713,Amp AC,.1,6.5,F,F,F,F,F,F,Front,F,Main,61.396750970,None,
0.01231080640377,Amp AC,.1,6.5,F,F,F,F,F,F,Front,F,Main,61.400620970,None,
0.01228560068488,Amp AC,.1,6.5,F,F,F,F,F,F,Front,F,Main,61.404214970,None,
0.01216012681746,Amp AC,.1,6.5,F,F,F,F,F,F,Front,F,Main,61.414541970,None,
0.01227924180392,Amp AC,.1,6.5,F,F,F,F,F,F,Front,F,Main,61.418186970,None,
0.01216025677924,Amp AC,.1,6.5,F,F,F,F,F,F,Front,F,Main,61.421863970,None,
0.0122088691527,Amp AC,.1,6.5,F,F,F,F,F,F,Front,F,Main,61.425404970,None,
0.01197508258642,Amp AC,.1,6.5,F,F,F,F,F,F,Front,F,Main,61.428932970,None,
0.01207342099519,Amp AC,.1,6.5,F,F,F,F,F,F,Front,F,Main,61.432474970,None,
0.01235960885872,Amp AC,.1,6.5,F,F,F,F,F,F,Front,F,Main,61.436102970,None,
0.0122727894536,Amp AC,.1,6.5,F,F,F,F,F,F,Front,F,Main,61.447401970,None,
0.01218244187457,Amp AC,.1,6.5,F,F,F,F,F,F,Front,F,Main,61.451076970,None,
0.01192970055623,Amp AC,.1,6.5,F,F,F,F,F,F,Front,F,Main,61.454772970,None,
0.01232151514039,Amp AC,.1,6.5,F,F,F,F,F,F,Front,F,Main,61.458484970,None,
0.01217546239858,Amp AC,.1,6.5,F,F,F,F,F,F,Front,F,Main,61.462116970,None,
0.01221431721866,Amp AC,.1,6.5,F,F,F,F,F,F,Front,F,Main,61.465817970,None,
0.01213857669634,Amp AC,.1,6.5,F,F,F,F,F,F,Front,F,Main,61.484075970,None,
0.01232553892112,Amp AC,.1,6.5,F,F,F,F,F,F,Front,F,Main,61.487658970,None,
0.01203141066297,Amp AC,.1,6.5,F,F,F,F,F,F,Front,F,Main,61.491218970,None,
0.01194047520726,Amp AC,.1,6.5,F,F,F,F,F,F,Front,F,Main,61.494857970,None,
0.01199599638439,Amp AC,.1,6.5,F,F,F,F,F,F,Front,F,Main,61.498470970,None,
0.01181878823755,Amp AC,.1,6.5,F,F,F,F,F,F,Front,F,Main,61.502198970,None,
0.01224773452841,Amp AC,.1,6.5,F,F,F,F,F,F,Front,F,Main,61.505844970,None,
0.01211415438333,Amp AC,.1,6.5,F,F,F,F,F,F,Front,F,Main,61.509426970,None,
0.01234040552542,Amp AC,.1,6.5,F,F,F,F,F,F,Front,F,Main,61.513091970,None,
0.01224934169076,Amp AC,.1,6.5,F,F,F,F,F,F,Front,F,Main,61.516765970,None,
0.01229112057116,Amp AC,.1,6.5,F,F,F,F,F,F,Front,F,Main,61.520341970,None,
0.01213136136812,Amp AC,.1,6.5,F,F,F,F,F,F,Front,F,Main,61.524011970,None,
0.0122549524615,Amp AC,.1,6.5,F,F,F,F,F,F,Front,F,Main,61.527677970,None,
0.01206610234367,Amp AC,.1,6.5,F,F,F,F,F,F,Front,F,Main,61.531258970,None,
0.01216715403126,Amp AC,.1,6.5,F,F,F,F,F,F,Front,F,Main,61.542858970,None,
0.01204186087256,Amp AC,.1,6.5,F,F,F,F,F,F,Front,F,Main,61.546493970,None,
0.01199112057233,Amp AC,.1,6.5,F,F,F,F,F,F,Front,F,Main,61.550047970,None,
0.01238895736071,Amp AC,.1,6.5,F,F,F,F,F,F,Front,F,Main,61.553734970,None,
0.01180311271697,Amp AC,.1,6.5,F,F,F,F,F,F,Front,F,Main,61.557415970,None,
0.01225713635089,Amp AC,.1,6.5,F,F,F,F,F,F,Front,F,Main,61.560990970,None,
0.01198440148463,Amp AC,.1,6.5,F,F,F,F,F,F,Front,F,Main,61.564558970,None,
0.01170895098161,Amp AC,.1,6.5,F,F,F,F,F,F,Front,F,Main,61.574510970,None,
0.01195600853421,Amp AC,.1,6.5,F,F,F,F,F,F,Front,F,Main,61.578121970,None,
0.01202918930431,Amp AC,.1,6.5,F,F,F,F,F,F,Front,F,Main,61.581684970,None,
0.01220450946174,Amp AC,.1,6.5,F,F,F,F,F,F,Front,F,Main,61.585347970,None,
0.01191416764518,Amp AC,.1,6.5,F,F,F,F,F,F,Front,F,Main,61.588977970,None,
0.01200854232492,Amp AC,.1,6.5,F,F,F,F,F,F,Front,F,Main,61.592534970,None,
0.01214386852365,Amp AC,.1,6.5,F,F,F,F,F,F,Front,F,Main,61.596081970,None,
0.01201538728062,Amp AC,.1,6.5,F,F,F,F,F,F,Front,F,Main,61.606359970,None,
0.01208617318575,Amp AC,.1,6.5,F,F,F,F,F,F,Front,F,Main,61.609993970,None,
0.01203908715098,Amp AC,.1,6.5,F,F,F,F,F,F,Front,F,Main,61.613785970,None,
0.01200326466953,Amp AC,.1,6.5,F,F,F,F,F,F,Front,F,Main,61.617395970,None,
0.01192459125288,Amp AC,.1,6.5,F,F,F,F,F,F,Front,F,Main,61.621022970,None,
0.01189372646978,Amp AC,.1,6.5,F,F,F,F,F,F,Front,F,Main,61.624716970,None,
0.01272577099644,Amp AC,.1,6.5,F,F,F,F,F,F,Front,F,Main,61.628347970,None,
0.01176930556125,Amp AC,.1,6.5,F,F,F,F,F,F,Front,F,Main,61.638281970,None,
0.01157489133919,Amp AC,.1,6.5,F,F,F,F,F,F,Front,F,Main,61.641976970,None,
0.01191648596739,Amp AC,.1,6.5,F,F,F,F,F,F,Front,F,Main,61.645509970,None,
0.01179017971184,Amp AC,.1,6.5,F,F,F,F,F,F,Front,F,Main,61.649236970,None,
0.01154463840997,Amp AC,.1,6.5,F,F,F,F,F,F,Front,F,Main,61.652806970,None,
0.01183202503953,Amp AC,.1,6.5,F,F,F,F,F,F,Front,F,Main,61.656467970,None,
0.01150500924747,Amp AC,.1,6.5,F,F,F,F,F,F,Front,F,Main,61.660131970,None,
0.01197162182227,Amp AC,.1,6.5,F,F,F,F,F,F,Front,F,Main,61.670105970,None,
0.01183569421772,Amp AC,.1,6.5,F,F,F,F,F,F,Front,F,Main,61.673721970,None,
0.01199642297705,Amp AC,.1,6.5,F,F,F,F,F,F,Front,F,Main,61.677401970,None,
0.01178823558669,Amp AC,.1,6.5,F,F,F,F,F,F,Front,F,Main,61.680967970,None,
0.01173073242682,Amp AC,.1,6.5,F,F,F,F,F,F,Front,F,Main,61.684561970,None,
0.01178713027474,Amp AC,.1,6.5,F,F,F,F,F,F,Front,F,Main,61.688237970,None,
0.0115339713844,Amp AC,.1,6.5,F,F,F,F,F,F,Front,F,Main,61.691907970,None,
0.01143738996733,Amp AC,.1,6.5,F,F,F,F,F,F,Front,F,Main,61.702110970,None,
0.01161788755152,Amp AC,.1,6.5,F,F,F,F,F,F,Front,F,Main,61.705707970,None,
0.01168487115067,Amp AC,.1,6.5,F,F,F,F,F,F,Front,F,Main,61.709313970,None,
0.01184699095871,Amp AC,.1,6.5,F,F,F,F,F,F,Front,F,Main,61.712969970,None,
0.01169035671573,Amp AC,.1,6.5,F,F,F,F,F,F,Front,F,Main,61.716590970,None,
0.01178399552439,Amp AC,.1,6.5,F,F,F,F,F,F,Front,F,Main,61.720261970,None,
0.01184356873438,Amp AC,.1,6.5,F,F,F,F,F,F,Front,F,Main,61.723990970,None,
0.01180193630981,Amp AC,.1,6.5,F,F,F,F,F,F,Front,F,Main,61.735081970,None,
0.01170098785219,Amp AC,.1,6.5,F,F,F,F,F,F,Front,F,Main,61.738622970,None,
0.01199029364377,Amp AC,.1,6.5,F,F,F,F,F,F,Front,F,Main,61.742198970,None,
0.01269626404854,Amp AC,.1,6.5,F,F,F,F,F,F,Front,F,Main,61.745732970,None,
0.01302364486536,Amp AC,.1,6.5,F,F,F,F,F,F,Front,F,Main,61.749507970,None,
0.01254147436751,Amp AC,.1,6.5,F,F,F,F,F,F,Front,F,Main,61.753106970,None,
0.01276984353956,Amp AC,.1,6.5,F,F,F,F,F,F,Front,F,Main,61.758027970,None,
0.01230507743043,Amp AC,.1,6.5,F,F,F,F,F,F,Front,F,Main,61.761575970,None,
0.01280969856747,Amp AC,.1,6.5,F,F,F,F,F,F,Front,F,Main,61.765241970,None,
0.01226718096384,Amp AC,.1,6.5,F,F,F,F,F,F,Front,F,Main,61.768953970,None,
0.01284970595357,Amp AC,.1,6.5,F,F,F,F,F,F,Front,F,Main,61.772615970,None,
0.0127015468734,Amp AC,.1,6.5,F,F,F,F,F,F,Front,F,Main,61.776470970,None,
0.01281521968515,Amp AC,.1,6.5,F,F,F,F,F,F,Front,F,Main,61.780287970,None,
0.01270529227377,Amp AC,.1,6.5,F,F,F,F,F,F,Front,F,Main,61.784069970,None,
0.01309278166217,Amp AC,.1,6.5,F,F,F,F,F,F,Front,F,Main,61.797322970,None,
0.01282970836531,Amp AC,.1,6.5,F,F,F,F,F,F,Front,F,Main,61.801075970,None,
0.01315087110163,Amp AC,.1,6.5,F,F,F,F,F,F,Front,F,Main,61.804801970,None,
0.01283959777323,Amp AC,.1,6.5,F,F,F,F,F,F,Front,F,Main,61.808511970,None,
0.01294297843661,Amp AC,.1,6.5,F,F,F,F,F,F,Front,F,Main,61.812089970,None,
0.01308333590807,Amp AC,.1,6.5,F,F,F,F,F,F,Front,F,Main,61.815919970,None,
0.01196541538271,Amp AC,.1,6.5,F,F,F,F,F,F,Front,F,Main,61.828799970,None,
0.01138456465233,Amp AC,.1,6.5,F,F,F,F,F,F,Front,F,Main,61.832346970,None,
0.0127671882332,Amp AC,.1,6.5,F,F,F,F,F,F,Front,F,Main,61.836133970,None,
0.01241208348181,Amp AC,.1,6.5,F,F,F,F,F,F,Front,F,Main,61.839915970,None,
0.0125821994118,Amp AC,.1,6.5,F,F,F,F,F,F,Front,F,Main,61.843632970,None,
0.01241305735419,Amp AC,.1,6.5,F,F,F,F,F,F,Front,F,Main,61.847194970,None,
0.0124548446851,Amp AC,.1,6.5,F,F,F,F,F,F,Front,F,Main,61.850919970,None,
0.01253225927823,Amp AC,.1,6.5,F,F,F,F,F,F,Front,F,Main,61.860432970,None,
0.01253606462067,Amp AC,.1,6.5,F,F,F,F,F,F,Front,F,Main,61.864188970,None,
0.01247310986041,Amp AC,.1,6.5,F,F,F,F,F,F,Front,F,Main,61.867866970,None,
0.01298414122217,Amp AC,.1,6.5,F,F,F,F,F,F,Front,F,Main,61.871559970,None,
0.01274687549245,Amp AC,.1,6.5,F,F,F,F,F,F,Front,F,Main,61.875150970,None,
0.01296961887726,Amp AC,.1,6.5,F,F,F,F,F,F,Front,F,Main,61.878973970,None,
0.01218357009633,Amp AC,.1,6.5,F,F,F,F,F,F,Front,F,Main,61.882739970,None,
0.01239165475503,Amp AC,.1,6.5,F,F,F,F,F,F,Front,F,Main,61.892477970,None,
0.01208319000013,Amp AC,.1,6.5,F,F,F,F,F,F,Front,F,Main,61.896105970,None,
0.01263682551885,Amp AC,.1,6.5,F,F,F,F,F,F,Front,F,Main,61.899952970,None,
0.01226642939055,Amp AC,.1,6.5,F,F,F,F,F,F,Front,F,Main,61.903608970,None,
0.01301301653023,Amp AC,.1,6.5,F,F,F,F,F,F,Front,F,Main,61.907348970,None,
0.01267784901328,Amp AC,.1,6.5,F,F,F,F,F,F,Front,F,Main,61.911082970,None,
0.01229153407648,Amp AC,.1,6.5,F,F,F,F,F,F,Front,F,Main,61.925041970,None,
0.01244546932184,Amp AC,.1,6.5,F,F,F,F,F,F,Front,F,Main,61.928702970,None,
0.012133285543,Amp AC,.1,6.5,F,F,F,F,F,F,Front,F,Main,61.932263970,None,
0.01219594576222,Amp AC,.1,6.5,F,F,F,F,F,F,Front,F,Main,61.935959970,None,
0.01216498748239,Amp AC,.1,6.5,F,F,F,F,F,F,Front,F,Main,61.939556970,None,
0.01223605953193,Amp AC,.1,6.5,F,F,F,F,F,F,Front,F,Main,61.943167970,None,
0.01220268729557,Amp AC,.1,6.5,F,F,F,F,F,F,Front,F,Main,61.947245970,None,
0.01224746591881,Amp AC,.1,6.5,F,F,F,F,F,F,Front,F,Main,61.950962970,None,
0.01223470902083,Amp AC,.1,6.5,F,F,F,F,F,F,Front,F,Main,61.954671970,None,
0.01203303373568,Amp AC,.1,6.5,F,F,F,F,F,F,Front,F,Main,61.958227970,None,
0.01216993646545,Amp AC,.1,6.5,F,F,F,F,F,F,Front,F,Main,61.961866970,None,
0.01212486148747,Amp AC,.1,6.5,F,F,F,F,F,F,Front,F,Main,61.965536970,None,
0.01256194673766,Amp AC,.1,6.5,F,F,F,F,F,F,Front,F,Main,61.969210970,None,
0.01204056384137,Amp AC,.1,6.5,F,F,F,F,F,F,Front,F,Main,61.972912970,None,
0.01185993192812,Amp AC,.1,6.5,F,F,F,F,F,F,Front,F,Main,61.985098970,None,
0.01203752052405,Amp AC,.1,6.5,F,F,F,F,F,F,Front,F,Main,61.988641970,None,
0.0118174172328,Amp AC,.1,6.5,F,F,F,F,F,F,Front,F,Main,61.992224970,None,
0.01208694516017,Amp AC,.1,6.5,F,F,F,F,F,F,Front,F,Main,61.995893970,None,
0.01192795805798,Amp AC,.1,6.5,F,F,F,F,F,F,Front,F,Main,61.999450970,None,
0.01222142913456,Amp AC,.1,6.5,F,F,F,F,F,F,Front,F,Main,62.003239970,None,
0.01239206945358,Amp AC,.1,6.5,F,F,F,F,F,F,Front,F,Main,62.006925970,None,
0.01241220730472,Amp AC,.1,6.5,F,F,F,F,F,F,Front,F,Main,62.016905970,None,
0.01190563715756,Amp AC,.1,6.5,F,F,F,F,F,F,Front,F,Main,62.020502970,None,
0.01221126061345,Amp AC,.1,6.5,F,F,F,F,F,F,Front,F,Main,62.024243970,None,
0.01177402233974,Amp AC,.1,6.5,F,F,F,F,F,F,Front,F,Main,62.027826970,None,
0.0119288985479,Amp AC,.1,6.5,F,F,F,F,F,F,Front,F,Main,62.031482970,None,
0.01227840725689,Amp AC,.1,6.5,F,F,F,F,F,F,Front,F,Main,62.035057970,None,
0.01257746478703,Amp AC,.1,6.5,F,F,F,F,F,F,Front,F,Main,62.038699970,None,
0.01205147724038,Amp AC,.1,6.5,F,F,F,F,F,F,Front,F,Main,62.049564970,None,
0.01202250431013,Amp AC,.1,6.5,F,F,F,F,F,F,Front,F,Main,62.053218970,None,
0.01194638615247,Amp AC,.1,6.5,F,F,F,F,F,F,Front,F,Main,62.056879970,None,
0.01216641065666,Amp AC,.1,6.5,F,F,F,F,F,F,Front,F,Main,62.060425970,None,
0.01244519199977,Amp AC,.1,6.5,F,F,F,F,F,F,Front,F,Main,62.064025970,None,
0.01232505228102,Amp AC,.1,6.5,F,F,F,F,F,F,Front,F,Main,62.067674970,None,
0.01237401516116,Amp AC,.1,6.5,F,F,F,F,F,F,Front,F,Main,62.071326970,None,
0.01205255256102,Amp AC,.1,6.5,F,F,F,F,F,F,Front,F,Main,62.083232970,None,
0.01198074768558,Amp AC,.1,6.5,F,F,F,F,F,F,Front,F,Main,62.086982970,None,
0.01216550766715,Amp AC,.1,6.5,F,F,F,F,F,F,Front,F,Main,62.090553970,None,
0.0123325930022,Amp AC,.1,6.5,F,F,F,F,F,F,Front,F,Main,62.094135970,None,
0.01207864460026,Amp AC,.1,6.5,F,F,F,F,F,F,Front,F,Main,62.097885970,None,
0.0124117087594,Amp AC,.1,6.5,F,F,F,F,F,F,Front,F,Main,62.101431970,None,
